Measurement number,Cluster number,Indices number,X-coordinate [mm],Y-coordinate [mm],Z-coordinate [mm],Row number,Column number,Slice number
664,1,664,25,1,11.5,14,26,1
665,1,665,25,3,11.5,15,26,1
666,1,666,25,5,11.5,16,26,1
667,1,667,25,7,11.5,17,26,1
668,1,668,25,9,11.5,18,26,1
669,1,669,25,11,11.5,19,26,1
670,1,670,25,13,11.5,20,26,1
671,1,671,25,15,11.5,21,26,1
672,1,672,25,17,11.5,22,26,1
673,1,673,25,19,11.5,23,26,1
674,1,674,25,21,11.5,24,26,1
675,1,675,25,23,11.5,25,26,1
676,1,676,25,25,11.5,26,26,1
677,1,677,-25,-25,12,1,1,2
678,1,678,-25,-23,12,2,1,2
679,1,679,-25,-21,12,3,1,2
680,1,680,-25,-19,12,4,1,2
681,1,681,-25,-17,12,5,1,2
682,1,682,-25,-15,12,6,1,2
683,1,683,-25,-13,12,7,1,2
684,1,684,-25,-11,12,8,1,2
685,1,685,-25,-9,12,9,1,2
686,1,686,-25,-7,12,10,1,2
687,1,687,-25,-5,12,11,1,2
688,1,688,-25,-3,12,12,1,2
689,1,689,-25,-1,12,13,1,2
690,1,690,-25,1,12,14,1,2
691,1,691,-25,3,12,15,1,2
692,1,692,-25,5,12,16,1,2
693,1,693,-25,7,12,17,1,2
694,1,694,-25,9,12,18,1,2
695,1,695,-25,11,12,19,1,2
696,1,696,-25,13,12,20,1,2
697,1,697,-25,15,12,21,1,2
698,1,698,-25,17,12,22,1,2
699,1,699,-25,19,12,23,1,2
700,1,700,-25,21,12,24,1,2
701,1,701,-25,23,12,25,1,2
702,1,702,-25,25,12,26,1,2
703,1,703,-23,-25,12,1,2,2
704,1,704,-23,-23,12,2,2,2
705,1,705,-23,-21,12,3,2,2
706,1,706,-23,-19,12,4,2,2
707,1,707,-23,-17,12,5,2,2
708,1,708,-23,-15,12,6,2,2
709,1,709,-23,-13,12,7,2,2
710,1,710,-23,-11,12,8,2,2
711,1,711,-23,-9,12,9,2,2
712,1,712,-23,-7,12,10,2,2
713,1,713,-23,-5,12,11,2,2
714,1,714,-23,-3,12,12,2,2
715,1,715,-23,-1,12,13,2,2
716,1,716,-23,1,12,14,2,2
717,1,717,-23,3,12,15,2,2
718,1,718,-23,5,12,16,2,2
719,1,719,-23,7,12,17,2,2
720,1,720,-23,9,12,18,2,2
721,1,721,-23,11,12,19,2,2
722,1,722,-23,13,12,20,2,2
723,1,723,-23,15,12,21,2,2
724,1,724,-23,17,12,22,2,2
725,1,725,-23,19,12,23,2,2
726,1,726,-23,21,12,24,2,2
727,1,727,-23,23,12,25,2,2
728,1,728,-23,25,12,26,2,2
729,1,729,-21,-25,12,1,3,2
730,1,730,-21,-23,12,2,3,2
731,1,731,-21,-21,12,3,3,2
732,1,732,-21,-19,12,4,3,2
733,1,733,-21,-17,12,5,3,2
734,1,734,-21,-15,12,6,3,2
735,1,735,-21,-13,12,7,3,2
736,1,736,-21,-11,12,8,3,2
737,1,737,-21,-9,12,9,3,2
738,1,738,-21,-7,12,10,3,2
739,1,739,-21,-5,12,11,3,2
740,1,740,-21,-3,12,12,3,2
741,1,741,-21,-1,12,13,3,2
742,1,742,-21,1,12,14,3,2
743,1,743,-21,3,12,15,3,2
744,1,744,-21,5,12,16,3,2
745,1,745,-21,7,12,17,3,2
746,1,746,-21,9,12,18,3,2
747,1,747,-21,11,12,19,3,2
748,1,748,-21,13,12,20,3,2
749,1,749,-21,15,12,21,3,2
750,1,750,-21,17,12,22,3,2
751,1,751,-21,19,12,23,3,2
752,1,752,-21,21,12,24,3,2
753,1,753,-21,23,12,25,3,2
754,1,754,-21,25,12,26,3,2
755,1,755,-19,-25,12,1,4,2
756,1,756,-19,-23,12,2,4,2
757,1,757,-19,-21,12,3,4,2
758,1,758,-19,-19,12,4,4,2
759,1,759,-19,-17,12,5,4,2
760,1,760,-19,-15,12,6,4,2
761,1,761,-19,-13,12,7,4,2
762,1,762,-19,-11,12,8,4,2
763,1,763,-19,-9,12,9,4,2
764,1,764,-19,-7,12,10,4,2
765,1,765,-19,-5,12,11,4,2
766,1,766,-19,-3,12,12,4,2
767,1,767,-19,-1,12,13,4,2
768,1,768,-19,1,12,14,4,2
769,1,769,-19,3,12,15,4,2
770,1,770,-19,5,12,16,4,2
771,1,771,-19,7,12,17,4,2
772,1,772,-19,9,12,18,4,2
773,1,773,-19,11,12,19,4,2
774,1,774,-19,13,12,20,4,2
775,1,775,-19,15,12,21,4,2
776,1,776,-19,17,12,22,4,2
777,1,777,-19,19,12,23,4,2
778,1,778,-19,21,12,24,4,2
779,1,779,-19,23,12,25,4,2
780,1,780,-19,25,12,26,4,2
781,1,781,-17,-25,12,1,5,2
782,1,782,-17,-23,12,2,5,2
783,1,783,-17,-21,12,3,5,2
784,1,784,-17,-19,12,4,5,2
785,1,785,-17,-17,12,5,5,2
786,1,786,-17,-15,12,6,5,2
787,1,787,-17,-13,12,7,5,2
788,1,788,-17,-11,12,8,5,2
789,1,789,-17,-9,12,9,5,2
790,1,790,-17,-7,12,10,5,2
791,1,791,-17,-5,12,11,5,2
792,1,792,-17,-3,12,12,5,2
793,1,793,-17,-1,12,13,5,2
794,1,794,-17,1,12,14,5,2
795,1,795,-17,3,12,15,5,2
796,1,796,-17,5,12,16,5,2
797,1,797,-17,7,12,17,5,2
798,1,798,-17,9,12,18,5,2
799,1,799,-17,11,12,19,5,2
800,1,800,-17,13,12,20,5,2
801,1,801,-17,15,12,21,5,2
802,1,802,-17,17,12,22,5,2
803,1,803,-17,19,12,23,5,2
804,1,804,-17,21,12,24,5,2
805,1,805,-17,23,12,25,5,2
806,1,806,-17,25,12,26,5,2
807,1,807,-15,-25,12,1,6,2
808,1,808,-15,-23,12,2,6,2
809,1,809,-15,-21,12,3,6,2
810,1,810,-15,-19,12,4,6,2
811,1,811,-15,-17,12,5,6,2
812,1,812,-15,-15,12,6,6,2
813,1,813,-15,-13,12,7,6,2
814,1,814,-15,-11,12,8,6,2
815,1,815,-15,-9,12,9,6,2
816,1,816,-15,-7,12,10,6,2
817,1,817,-15,-5,12,11,6,2
818,1,818,-15,-3,12,12,6,2
819,1,819,-15,-1,12,13,6,2
820,1,820,-15,1,12,14,6,2
821,1,821,-15,3,12,15,6,2
822,1,822,-15,5,12,16,6,2
823,1,823,-15,7,12,17,6,2
824,1,824,-15,9,12,18,6,2
825,1,825,-15,11,12,19,6,2
826,1,826,-15,13,12,20,6,2
827,1,827,-15,15,12,21,6,2
828,1,828,-15,17,12,22,6,2
829,1,829,-15,19,12,23,6,2
830,1,830,-15,21,12,24,6,2
831,1,831,-15,23,12,25,6,2
832,1,832,-15,25,12,26,6,2
833,1,833,-13,-25,12,1,7,2
834,1,834,-13,-23,12,2,7,2
835,1,835,-13,-21,12,3,7,2
836,1,836,-13,-19,12,4,7,2
837,1,837,-13,-17,12,5,7,2
838,1,838,-13,-15,12,6,7,2
839,1,839,-13,-13,12,7,7,2
840,1,840,-13,-11,12,8,7,2
841,1,841,-13,-9,12,9,7,2
842,1,842,-13,-7,12,10,7,2
843,1,843,-13,-5,12,11,7,2
844,1,844,-13,-3,12,12,7,2
845,1,845,-13,-1,12,13,7,2
846,1,846,-13,1,12,14,7,2
847,1,847,-13,3,12,15,7,2
848,1,848,-13,5,12,16,7,2
849,1,849,-13,7,12,17,7,2
850,1,850,-13,9,12,18,7,2
851,1,851,-13,11,12,19,7,2
852,1,852,-13,13,12,20,7,2
853,1,853,-13,15,12,21,7,2
854,1,854,-13,17,12,22,7,2
855,1,855,-13,19,12,23,7,2
856,1,856,-13,21,12,24,7,2
857,1,857,-13,23,12,25,7,2
858,1,858,-13,25,12,26,7,2
859,1,859,-11,-25,12,1,8,2
860,1,860,-11,-23,12,2,8,2
861,1,861,-11,-21,12,3,8,2
862,1,862,-11,-19,12,4,8,2
863,1,863,-11,-17,12,5,8,2
864,1,864,-11,-15,12,6,8,2
865,1,865,-11,-13,12,7,8,2
866,1,866,-11,-11,12,8,8,2
867,1,867,-11,-9,12,9,8,2
868,1,868,-11,-7,12,10,8,2
869,1,869,-11,-5,12,11,8,2
870,1,870,-11,-3,12,12,8,2
871,1,871,-11,-1,12,13,8,2
872,1,872,-11,1,12,14,8,2
873,1,873,-11,3,12,15,8,2
874,1,874,-11,5,12,16,8,2
875,1,875,-11,7,12,17,8,2
876,1,876,-11,9,12,18,8,2
877,1,877,-11,11,12,19,8,2
878,1,878,-11,13,12,20,8,2
879,1,879,-11,15,12,21,8,2
880,1,880,-11,17,12,22,8,2
881,1,881,-11,19,12,23,8,2
882,1,882,-11,21,12,24,8,2
883,1,883,-11,23,12,25,8,2
884,1,884,-11,25,12,26,8,2
885,1,885,-9,-25,12,1,9,2
886,1,886,-9,-23,12,2,9,2
887,1,887,-9,-21,12,3,9,2
888,1,888,-9,-19,12,4,9,2
889,1,889,-9,-17,12,5,9,2
890,1,890,-9,-15,12,6,9,2
891,1,891,-9,-13,12,7,9,2
892,1,892,-9,-11,12,8,9,2
893,1,893,-9,-9,12,9,9,2
894,1,894,-9,-7,12,10,9,2
895,1,895,-9,-5,12,11,9,2
896,1,896,-9,-3,12,12,9,2
897,1,897,-9,-1,12,13,9,2
898,1,898,-9,1,12,14,9,2
899,1,899,-9,3,12,15,9,2
900,1,900,-9,5,12,16,9,2
901,1,901,-9,7,12,17,9,2
902,1,902,-9,9,12,18,9,2
903,1,903,-9,11,12,19,9,2
904,1,904,-9,13,12,20,9,2
905,1,905,-9,15,12,21,9,2
906,1,906,-9,17,12,22,9,2
907,1,907,-9,19,12,23,9,2
908,1,908,-9,21,12,24,9,2
909,1,909,-9,23,12,25,9,2
910,1,910,-9,25,12,26,9,2
911,1,911,-7,-25,12,1,10,2
912,1,912,-7,-23,12,2,10,2
913,1,913,-7,-21,12,3,10,2
914,1,914,-7,-19,12,4,10,2
915,1,915,-7,-17,12,5,10,2
916,1,916,-7,-15,12,6,10,2
917,1,917,-7,-13,12,7,10,2
918,1,918,-7,-11,12,8,10,2
919,1,919,-7,-9,12,9,10,2
920,1,920,-7,-7,12,10,10,2
921,1,921,-7,-5,12,11,10,2
922,1,922,-7,-3,12,12,10,2
923,1,923,-7,-1,12,13,10,2
924,1,924,-7,1,12,14,10,2
925,1,925,-7,3,12,15,10,2
926,1,926,-7,5,12,16,10,2
927,1,927,-7,7,12,17,10,2
928,1,928,-7,9,12,18,10,2
929,1,929,-7,11,12,19,10,2
930,1,930,-7,13,12,20,10,2
931,1,931,-7,15,12,21,10,2
932,1,932,-7,17,12,22,10,2
933,1,933,-7,19,12,23,10,2
934,1,934,-7,21,12,24,10,2
935,1,935,-7,23,12,25,10,2
936,1,936,-7,25,12,26,10,2
937,1,937,-5,-25,12,1,11,2
938,1,938,-5,-23,12,2,11,2
939,1,939,-5,-21,12,3,11,2
940,1,940,-5,-19,12,4,11,2
941,1,941,-5,-17,12,5,11,2
942,1,942,-5,-15,12,6,11,2
943,1,943,-5,-13,12,7,11,2
944,1,944,-5,-11,12,8,11,2
945,1,945,-5,-9,12,9,11,2
946,1,946,-5,-7,12,10,11,2
947,1,947,-5,-5,12,11,11,2
948,1,948,-5,-3,12,12,11,2
949,1,949,-5,-1,12,13,11,2
950,1,950,-5,1,12,14,11,2
951,1,951,-5,3,12,15,11,2
952,1,952,-5,5,12,16,11,2
953,1,953,-5,7,12,17,11,2
954,1,954,-5,9,12,18,11,2
955,1,955,-5,11,12,19,11,2
956,1,956,-5,13,12,20,11,2
957,1,957,-5,15,12,21,11,2
958,1,958,-5,17,12,22,11,2
959,1,959,-5,19,12,23,11,2
960,1,960,-5,21,12,24,11,2
961,1,961,-5,23,12,25,11,2
962,1,962,-5,25,12,26,11,2
963,1,963,-3,-25,12,1,12,2
964,1,964,-3,-23,12,2,12,2
965,1,965,-3,-21,12,3,12,2
966,1,966,-3,-19,12,4,12,2
967,1,967,-3,-17,12,5,12,2
968,1,968,-3,-15,12,6,12,2
969,1,969,-3,-13,12,7,12,2
970,1,970,-3,-11,12,8,12,2
971,1,971,-3,-9,12,9,12,2
972,1,972,-3,-7,12,10,12,2
973,1,973,-3,-5,12,11,12,2
974,1,974,-3,-3,12,12,12,2
975,1,975,-3,-1,12,13,12,2
976,1,976,-3,1,12,14,12,2
977,1,977,-3,3,12,15,12,2
978,1,978,-3,5,12,16,12,2
979,1,979,-3,7,12,17,12,2
980,1,980,-3,9,12,18,12,2
981,1,981,-3,11,12,19,12,2
982,1,982,-3,13,12,20,12,2
983,1,983,-3,15,12,21,12,2
984,1,984,-3,17,12,22,12,2
985,1,985,-3,19,12,23,12,2
986,1,986,-3,21,12,24,12,2
987,1,987,-3,23,12,25,12,2
988,1,988,-3,25,12,26,12,2
989,1,989,-1,-25,12,1,13,2
990,1,990,-1,-23,12,2,13,2
991,1,991,-1,-21,12,3,13,2
992,1,992,-1,-19,12,4,13,2
993,1,993,-1,-17,12,5,13,2
994,1,994,-1,-15,12,6,13,2
995,1,995,-1,-13,12,7,13,2
996,1,996,-1,-11,12,8,13,2
997,1,997,-1,-9,12,9,13,2
998,1,998,-1,-7,12,10,13,2
999,1,999,-1,-5,12,11,13,2
1000,1,1000,-1,-3,12,12,13,2
1001,1,1001,-1,-1,12,13,13,2
1002,1,1002,-1,1,12,14,13,2
1003,1,1003,-1,3,12,15,13,2
1004,1,1004,-1,5,12,16,13,2
1005,1,1005,-1,7,12,17,13,2
1006,1,1006,-1,9,12,18,13,2
1007,1,1007,-1,11,12,19,13,2
1008,1,1008,-1,13,12,20,13,2
1009,1,1009,-1,15,12,21,13,2
1010,1,1010,-1,17,12,22,13,2
1011,1,1011,-1,19,12,23,13,2
1012,1,1012,-1,21,12,24,13,2
1013,1,1013,-1,23,12,25,13,2
1014,1,1014,-1,25,12,26,13,2
1015,1,1015,1,-25,12,1,14,2
1016,1,1016,1,-23,12,2,14,2
1017,1,1017,1,-21,12,3,14,2
1018,1,1018,1,-19,12,4,14,2
1019,1,1019,1,-17,12,5,14,2
1020,1,1020,1,-15,12,6,14,2
1021,1,1021,1,-13,12,7,14,2
1022,1,1022,1,-11,12,8,14,2
1023,1,1023,1,-9,12,9,14,2
1024,1,1024,1,-7,12,10,14,2
1025,1,1025,1,-5,12,11,14,2
1026,1,1026,1,-3,12,12,14,2
1027,1,1027,1,-1,12,13,14,2
1028,1,1028,1,1,12,14,14,2
1029,1,1029,1,3,12,15,14,2
1030,1,1030,1,5,12,16,14,2
1031,1,1031,1,7,12,17,14,2
1032,1,1032,1,9,12,18,14,2
1033,1,1033,1,11,12,19,14,2
1034,1,1034,1,13,12,20,14,2
1035,1,1035,1,15,12,21,14,2
1036,1,1036,1,17,12,22,14,2
1037,1,1037,1,19,12,23,14,2
1038,1,1038,1,21,12,24,14,2
1039,1,1039,1,23,12,25,14,2
1040,1,1040,1,25,12,26,14,2
1041,1,1041,3,-25,12,1,15,2
1042,1,1042,3,-23,12,2,15,2
1043,1,1043,3,-21,12,3,15,2
1044,1,1044,3,-19,12,4,15,2
1045,1,1045,3,-17,12,5,15,2
1046,1,1046,3,-15,12,6,15,2
1047,1,1047,3,-13,12,7,15,2
1048,1,1048,3,-11,12,8,15,2
1049,1,1049,3,-9,12,9,15,2
1050,1,1050,3,-7,12,10,15,2
1051,1,1051,3,-5,12,11,15,2
1052,1,1052,3,-3,12,12,15,2
1053,1,1053,3,-1,12,13,15,2
1054,1,1054,3,1,12,14,15,2
1055,1,1055,3,3,12,15,15,2
1056,1,1056,3,5,12,16,15,2
1057,1,1057,3,7,12,17,15,2
1058,1,1058,3,9,12,18,15,2
1059,1,1059,3,11,12,19,15,2
1060,1,1060,3,13,12,20,15,2
1061,1,1061,3,15,12,21,15,2
1062,1,1062,3,17,12,22,15,2
1063,1,1063,3,19,12,23,15,2
1064,1,1064,3,21,12,24,15,2
1065,1,1065,3,23,12,25,15,2
1066,1,1066,3,25,12,26,15,2
1067,1,1067,5,-25,12,1,16,2
1068,1,1068,5,-23,12,2,16,2
1069,1,1069,5,-21,12,3,16,2
1070,1,1070,5,-19,12,4,16,2
1071,1,1071,5,-17,12,5,16,2
1072,1,1072,5,-15,12,6,16,2
1073,1,1073,5,-13,12,7,16,2
1074,1,1074,5,-11,12,8,16,2
1075,1,1075,5,-9,12,9,16,2
1076,1,1076,5,-7,12,10,16,2
1077,1,1077,5,-5,12,11,16,2
1078,1,1078,5,-3,12,12,16,2
1079,1,1079,5,-1,12,13,16,2
1080,1,1080,5,1,12,14,16,2
1081,1,1081,5,3,12,15,16,2
1082,1,1082,5,5,12,16,16,2
1083,1,1083,5,7,12,17,16,2
1084,1,1084,5,9,12,18,16,2
1085,1,1085,5,11,12,19,16,2
1086,1,1086,5,13,12,20,16,2
1087,1,1087,5,15,12,21,16,2
1088,1,1088,5,17,12,22,16,2
1089,1,1089,5,19,12,23,16,2
1090,1,1090,5,21,12,24,16,2
1091,1,1091,5,23,12,25,16,2
1092,1,1092,5,25,12,26,16,2
1093,1,1093,7,-25,12,1,17,2
1094,1,1094,7,-23,12,2,17,2
1095,1,1095,7,-21,12,3,17,2
1096,1,1096,7,-19,12,4,17,2
1097,1,1097,7,-17,12,5,17,2
1098,1,1098,7,-15,12,6,17,2
1099,1,1099,7,-13,12,7,17,2
1100,1,1100,7,-11,12,8,17,2
1101,1,1101,7,-9,12,9,17,2
1102,1,1102,7,-7,12,10,17,2
1103,1,1103,7,-5,12,11,17,2
1104,1,1104,7,-3,12,12,17,2
1105,1,1105,7,-1,12,13,17,2
1106,1,1106,7,1,12,14,17,2
1107,1,1107,7,3,12,15,17,2
1108,1,1108,7,5,12,16,17,2
1109,1,1109,7,7,12,17,17,2
1110,1,1110,7,9,12,18,17,2
1111,1,1111,7,11,12,19,17,2
1112,1,1112,7,13,12,20,17,2
1113,1,1113,7,15,12,21,17,2
1114,1,1114,7,17,12,22,17,2
1115,1,1115,7,19,12,23,17,2
1116,1,1116,7,21,12,24,17,2
1117,1,1117,7,23,12,25,17,2
1118,1,1118,7,25,12,26,17,2
1119,1,1119,9,-25,12,1,18,2
1120,1,1120,9,-23,12,2,18,2
1121,1,1121,9,-21,12,3,18,2
1122,1,1122,9,-19,12,4,18,2
1123,1,1123,9,-17,12,5,18,2
1124,1,1124,9,-15,12,6,18,2
1125,1,1125,9,-13,12,7,18,2
1126,1,1126,9,-11,12,8,18,2
1127,1,1127,9,-9,12,9,18,2
1128,1,1128,9,-7,12,10,18,2
1129,1,1129,9,-5,12,11,18,2
1130,1,1130,9,-3,12,12,18,2
1131,1,1131,9,-1,12,13,18,2
1132,1,1132,9,1,12,14,18,2
1133,1,1133,9,3,12,15,18,2
1134,1,1134,9,5,12,16,18,2
1135,1,1135,9,7,12,17,18,2
1136,1,1136,9,9,12,18,18,2
1137,1,1137,9,11,12,19,18,2
1138,1,1138,9,13,12,20,18,2
1139,1,1139,9,15,12,21,18,2
1140,1,1140,9,17,12,22,18,2
1141,1,1141,9,19,12,23,18,2
1142,1,1142,9,21,12,24,18,2
1143,1,1143,9,23,12,25,18,2
1144,1,1144,9,25,12,26,18,2
1145,1,1145,11,-25,12,1,19,2
1146,1,1146,11,-23,12,2,19,2
1147,1,1147,11,-21,12,3,19,2
1148,1,1148,11,-19,12,4,19,2
1149,1,1149,11,-17,12,5,19,2
1150,1,1150,11,-15,12,6,19,2
1151,1,1151,11,-13,12,7,19,2
1152,1,1152,11,-11,12,8,19,2
1153,1,1153,11,-9,12,9,19,2
1154,1,1154,11,-7,12,10,19,2
1155,1,1155,11,-5,12,11,19,2
1156,1,1156,11,-3,12,12,19,2
1157,1,1157,11,-1,12,13,19,2
1158,1,1158,11,1,12,14,19,2
1159,1,1159,11,3,12,15,19,2
1160,1,1160,11,5,12,16,19,2
1161,1,1161,11,7,12,17,19,2
1162,1,1162,11,9,12,18,19,2
1163,1,1163,11,11,12,19,19,2
1164,1,1164,11,13,12,20,19,2
1165,1,1165,11,15,12,21,19,2
1166,1,1166,11,17,12,22,19,2
1167,1,1167,11,19,12,23,19,2
1168,1,1168,11,21,12,24,19,2
1169,1,1169,11,23,12,25,19,2
1170,1,1170,11,25,12,26,19,2
1171,1,1171,13,-25,12,1,20,2
1172,1,1172,13,-23,12,2,20,2
1173,1,1173,13,-21,12,3,20,2
1174,1,1174,13,-19,12,4,20,2
1175,1,1175,13,-17,12,5,20,2
1176,1,1176,13,-15,12,6,20,2
1177,1,1177,13,-13,12,7,20,2
1178,1,1178,13,-11,12,8,20,2
1179,1,1179,13,-9,12,9,20,2
1180,1,1180,13,-7,12,10,20,2
1181,1,1181,13,-5,12,11,20,2
1182,1,1182,13,-3,12,12,20,2
1183,1,1183,13,-1,12,13,20,2
1184,1,1184,13,1,12,14,20,2
1185,1,1185,13,3,12,15,20,2
1186,1,1186,13,5,12,16,20,2
1187,1,1187,13,7,12,17,20,2
1188,1,1188,13,9,12,18,20,2
1189,1,1189,13,11,12,19,20,2
1190,1,1190,13,13,12,20,20,2
1191,1,1191,13,15,12,21,20,2
1192,1,1192,13,17,12,22,20,2
1193,1,1193,13,19,12,23,20,2
1194,1,1194,13,21,12,24,20,2
1195,1,1195,13,23,12,25,20,2
1196,1,1196,13,25,12,26,20,2
1197,1,1197,15,-25,12,1,21,2
1198,1,1198,15,-23,12,2,21,2
1199,1,1199,15,-21,12,3,21,2
1200,1,1200,15,-19,12,4,21,2
1201,1,1201,15,-17,12,5,21,2
1202,1,1202,15,-15,12,6,21,2
1203,1,1203,15,-13,12,7,21,2
1204,1,1204,15,-11,12,8,21,2
1205,1,1205,15,-9,12,9,21,2
1206,1,1206,15,-7,12,10,21,2
1207,1,1207,15,-5,12,11,21,2
1208,1,1208,15,-3,12,12,21,2
1209,1,1209,15,-1,12,13,21,2
1210,1,1210,15,1,12,14,21,2
1211,1,1211,15,3,12,15,21,2
1212,1,1212,15,5,12,16,21,2
1213,1,1213,15,7,12,17,21,2
1214,1,1214,15,9,12,18,21,2
1215,1,1215,15,11,12,19,21,2
1216,1,1216,15,13,12,20,21,2
1217,1,1217,15,15,12,21,21,2
1218,1,1218,15,17,12,22,21,2
1219,1,1219,15,19,12,23,21,2
1220,1,1220,15,21,12,24,21,2
1221,1,1221,15,23,12,25,21,2
1222,1,1222,15,25,12,26,21,2
1223,1,1223,17,-25,12,1,22,2
1224,1,1224,17,-23,12,2,22,2
1225,1,1225,17,-21,12,3,22,2
1226,1,1226,17,-19,12,4,22,2
1227,1,1227,17,-17,12,5,22,2
1228,1,1228,17,-15,12,6,22,2
1229,1,1229,17,-13,12,7,22,2
1230,1,1230,17,-11,12,8,22,2
1231,1,1231,17,-9,12,9,22,2
1232,1,1232,17,-7,12,10,22,2
1233,1,1233,17,-5,12,11,22,2
1234,1,1234,17,-3,12,12,22,2
1235,1,1235,17,-1,12,13,22,2
1236,1,1236,17,1,12,14,22,2
1237,1,1237,17,3,12,15,22,2
1238,1,1238,17,5,12,16,22,2
1239,1,1239,17,7,12,17,22,2
1240,1,1240,17,9,12,18,22,2
1241,1,1241,17,11,12,19,22,2
1242,1,1242,17,13,12,20,22,2
1243,1,1243,17,15,12,21,22,2
1244,1,1244,17,17,12,22,22,2
1245,1,1245,17,19,12,23,22,2
1246,1,1246,17,21,12,24,22,2
1247,1,1247,17,23,12,25,22,2
1248,1,1248,17,25,12,26,22,2
1249,1,1249,19,-25,12,1,23,2
1250,1,1250,19,-23,12,2,23,2
1251,1,1251,19,-21,12,3,23,2
1252,1,1252,19,-19,12,4,23,2
1253,1,1253,19,-17,12,5,23,2
1254,1,1254,19,-15,12,6,23,2
1255,1,1255,19,-13,12,7,23,2
1256,1,1256,19,-11,12,8,23,2
1257,1,1257,19,-9,12,9,23,2
1258,1,1258,19,-7,12,10,23,2
1259,1,1259,19,-5,12,11,23,2
1260,1,1260,19,-3,12,12,23,2
1261,1,1261,19,-1,12,13,23,2
1262,1,1262,19,1,12,14,23,2
1263,1,1263,19,3,12,15,23,2
1264,1,1264,19,5,12,16,23,2
1265,1,1265,19,7,12,17,23,2
1266,1,1266,19,9,12,18,23,2
1267,1,1267,19,11,12,19,23,2
1268,1,1268,19,13,12,20,23,2
1269,1,1269,19,15,12,21,23,2
1270,1,1270,19,17,12,22,23,2
1271,1,1271,19,19,12,23,23,2
1272,1,1272,19,21,12,24,23,2
1273,1,1273,19,23,12,25,23,2
1274,1,1274,19,25,12,26,23,2
1275,1,1275,21,-25,12,1,24,2
1276,1,1276,21,-23,12,2,24,2
1277,1,1277,21,-21,12,3,24,2
1278,1,1278,21,-19,12,4,24,2
1279,1,1279,21,-17,12,5,24,2
1280,1,1280,21,-15,12,6,24,2
1281,1,1281,21,-13,12,7,24,2
1282,1,1282,21,-11,12,8,24,2
1283,1,1283,21,-9,12,9,24,2
1284,1,1284,21,-7,12,10,24,2
1285,1,1285,21,-5,12,11,24,2
1286,1,1286,21,-3,12,12,24,2
1287,1,1287,21,-1,12,13,24,2
1288,1,1288,21,1,12,14,24,2
1289,1,1289,21,3,12,15,24,2
1290,1,1290,21,5,12,16,24,2
1291,1,1291,21,7,12,17,24,2
1292,1,1292,21,9,12,18,24,2
1293,1,1293,21,11,12,19,24,2
1294,1,1294,21,13,12,20,24,2
1295,1,1295,21,15,12,21,24,2
1296,1,1296,21,17,12,22,24,2
1297,1,1297,21,19,12,23,24,2
1298,1,1298,21,21,12,24,24,2
1299,1,1299,21,23,12,25,24,2
1300,1,1300,21,25,12,26,24,2
1301,1,1301,23,-25,12,1,25,2
1302,1,1302,23,-23,12,2,25,2
1303,1,1303,23,-21,12,3,25,2
1304,1,1304,23,-19,12,4,25,2
1305,1,1305,23,-17,12,5,25,2
1306,1,1306,23,-15,12,6,25,2
1307,1,1307,23,-13,12,7,25,2
1308,1,1308,23,-11,12,8,25,2
1309,1,1309,23,-9,12,9,25,2
1310,1,1310,23,-7,12,10,25,2
1311,1,1311,23,-5,12,11,25,2
1312,1,1312,23,-3,12,12,25,2
1313,1,1313,23,-1,12,13,25,2
1314,1,1314,23,1,12,14,25,2
1315,1,1315,23,3,12,15,25,2
1316,1,1316,23,5,12,16,25,2
1317,1,1317,23,7,12,17,25,2
1318,1,1318,23,9,12,18,25,2
1319,1,1319,23,11,12,19,25,2
1320,1,1320,23,13,12,20,25,2
1321,1,1321,23,15,12,21,25,2
1322,1,1322,23,17,12,22,25,2
1323,1,1323,23,19,12,23,25,2
1324,1,1324,23,21,12,24,25,2
1325,1,1325,23,23,12,25,25,2
1326,1,1326,23,25,12,26,25,2
1327,1,1327,25,-25,12,1,26,2
1328,1,1328,25,-23,12,2,26,2
1329,1,1329,25,-21,12,3,26,2
1330,1,1330,25,-19,12,4,26,2
1331,1,1331,25,-17,12,5,26,2
1332,1,1332,25,-15,12,6,26,2
1333,1,1333,25,-13,12,7,26,2
1334,1,1334,25,-11,12,8,26,2
1335,1,1335,25,-9,12,9,26,2
1336,1,1336,25,-7,12,10,26,2
1337,1,1337,25,-5,12,11,26,2
1338,1,1338,25,-3,12,12,26,2
1339,1,1339,25,-1,12,13,26,2
1340,1,1340,25,1,12,14,26,2
1341,1,1341,25,3,12,15,26,2
1342,1,1342,25,5,12,16,26,2
1343,1,1343,25,7,12,17,26,2
1344,1,1344,25,9,12,18,26,2
1345,1,1345,25,11,12,19,26,2
1346,1,1346,25,13,12,20,26,2
1347,1,1347,25,15,12,21,26,2
1348,1,1348,25,17,12,22,26,2
1349,1,1349,25,19,12,23,26,2
1350,1,1350,25,21,12,24,26,2
1351,1,1351,25,23,12,25,26,2
1352,1,1352,25,25,12,26,26,2
1353,1,1353,-25,-25,12.5,1,1,3
1354,1,1354,-25,-23,12.5,2,1,3
1355,1,1355,-25,-21,12.5,3,1,3
1356,1,1356,-25,-19,12.5,4,1,3
1357,1,1357,-25,-17,12.5,5,1,3
